Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-70B,20,80,1,32,8,2176,0.002038,0.0009122856358119,0.069468,0.0724182856358119,0.002038,5.945500850864955,13455.552695507822,0.4640041056023794,227.6762049079389,1.0
Llama2-70B,20,80,1,32,8,2304,0.002038,0.0009122856358119,0.072988,0.0759382856358119,0.002038,6.227100850864956,12847.069915189802,0.4648149605910207,228.0740729102163,1.0
Llama2-70B,20,80,1,32,8,2432,0.002038,0.0009122856358119,0.076508,0.0794582856358119,0.002038,6.508700850864956,12291.239347613991,0.4656258155796619,228.47194091249364,1.0
Llama2-70B,20,80,1,32,8,2560,0.002038,0.0009122856358119,0.080028,0.0829782856358119,0.002038,6.790300850864956,11781.510386216469,0.4664366705683032,228.86980891477103,1.0
Llama2-70B,20,80,1,32,8,2688,0.002038,0.0009122856358119,0.083548,0.0864982856358119,0.002038,7.071900850864957,11312.375793590953,0.4672475255569444,229.2676769170484,1.0
Llama2-70B,20,80,1,32,8,2816,0.002038,0.0009122856358119,0.087068,0.0900182856358119,0.002038,7.353500850864956,10879.17192402174,0.4680583805455858,229.66554491932573,1.0
Llama2-70B,20,80,1,32,8,2944,0.002038,0.0009122856358119,0.090588,0.0935382856358119,0.002038,7.635100850864956,10477.923155518904,0.4688692355342271,230.0634129216032,1.0
Llama2-70B,20,80,1,32,8,3072,0.002038,0.0009122856358119,0.094108,0.0970582856358119,0.002038,7.916700850864957,10105.219523516467,0.4696800905228684,230.4612809238805,1.0
Llama2-70B,20,80,1,32,8,3200,0.002038,0.0009122856358119,0.097628,0.1005782856358119,0.002038,8.198300850864957,9758.119573223474,0.4704909455115096,230.8591489261579,1.0
Llama2-70B,20,80,1,32,8,3328,0.002038,0.0009122856358119,0.101148,0.1040982856358119,0.002038,8.479900850864956,9434.07256841216,0.4713018005001509,231.2570169284353,1.0
Llama2-70B,20,80,1,32,8,3456,0.002038,0.0009122856358119,0.104668,0.1076182856358119,0.002038,8.761500850864957,9130.855701749111,0.4721126554887923,231.65488493071263,1.0
Llama2-70B,20,80,1,32,8,3584,0.002038,0.0009122856358119,0.108188,0.1111382856358119,0.002038,9.043100850864956,8846.523036658178,0.4729235104774335,232.05275293299,1.0
